category,description,month,count
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2017-08-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2017-11-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2017-12-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-01-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-02-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-03-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-05-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-06-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-07-01,5
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-10-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-11-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2018-12-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-01-01,4
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-02-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-04-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-05-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-07-01,3
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-08-01,5
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-09-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-10-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-11-01,5
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2019-12-01,3
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-01-01,4
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-02-01,4
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-03-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-04-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-05-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-08-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-09-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-10-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-11-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2020-12-01,3
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-01-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-02-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-04-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-05-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-06-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-07-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-08-01,3
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-10-01,3
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-11-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2021-12-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-01-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-02-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-03-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-04-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-05-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-06-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-07-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-10-01,1
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2022-12-01,2
All Other,DISORDERLY CONDUCT - DRUNK AND DISRUPTIVE,2023-03-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2015-01-01,2
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2015-03-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2015-04-01,4
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2015-05-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2015-07-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2015-12-01,2
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2016-01-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2016-03-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2016-06-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2016-07-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2016-10-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2016-12-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2017-06-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2017-08-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2017-09-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2018-04-01,2
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2018-06-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2018-09-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2018-11-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2019-02-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2019-03-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2019-06-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2019-07-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2019-11-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2019-12-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2020-01-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2020-03-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2020-04-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2020-06-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2020-07-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2020-11-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2020-12-01,2
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2021-01-01,2
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2021-03-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2021-05-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2021-06-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2021-07-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2022-02-01,2
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2022-03-01,1
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2022-09-01,3
All Other,DISORDERLY CONDUCT - FIGHTING/ AFFRAY,2023-02-01,1
All Other,DRUG ACTIVITY,2015-01-01,1
All Other,DRUG ACTIVITY,2015-02-01,1
All Other,DRUG ACTIVITY,2015-03-01,3
All Other,DRUG ACTIVITY,2015-05-01,1
All Other,DRUG ACTIVITY,2015-08-01,1
All Other,DRUG ACTIVITY,2015-10-01,2
All Other,DRUG ACTIVITY,2015-11-01,1
All Other,DRUG ACTIVITY,2015-12-01,2
All Other,DRUG ACTIVITY,2016-01-01,2
All Other,DRUG ACTIVITY,2016-02-01,3
All Other,DRUG ACTIVITY,2016-04-01,1
All Other,DRUG ACTIVITY,2016-05-01,1
All Other,DRUG ACTIVITY,2016-06-01,3
All Other,DRUG ACTIVITY,2016-07-01,1
All Other,DRUG ACTIVITY,2016-08-01,5
All Other,DRUG ACTIVITY,2016-10-01,2
All Other,DRUG ACTIVITY,2016-11-01,1
All Other,DRUG ACTIVITY,2016-12-01,1
All Other,DRUG ACTIVITY,2017-01-01,2
All Other,DRUG ACTIVITY,2017-03-01,4
All Other,DRUG ACTIVITY,2017-04-01,3
All Other,DRUG ACTIVITY,2017-05-01,4
All Other,DRUG ACTIVITY,2017-06-01,9
All Other,DRUG ACTIVITY,2017-07-01,6
All Other,DRUG ACTIVITY,2017-08-01,7
All Other,DRUG ACTIVITY,2017-09-01,4
All Other,DRUG ACTIVITY,2017-10-01,5
All Other,DRUG ACTIVITY,2017-11-01,7
All Other,DRUG ACTIVITY,2017-12-01,5
All Other,DRUG ACTIVITY,2018-01-01,4
All Other,DRUG ACTIVITY,2018-02-01,5
All Other,DRUG ACTIVITY,2018-03-01,3
All Other,DRUG ACTIVITY,2018-04-01,7
All Other,DRUG ACTIVITY,2018-05-01,8
All Other,DRUG ACTIVITY,2018-06-01,2
All Other,DRUG ACTIVITY,2018-07-01,4
All Other,DRUG ACTIVITY,2018-08-01,10
All Other,DRUG ACTIVITY,2018-09-01,4
All Other,DRUG ACTIVITY,2018-10-01,5
All Other,DRUG ACTIVITY,2018-11-01,3
All Other,DRUG ACTIVITY,2018-12-01,6
All Other,DRUG ACTIVITY,2019-01-01,4
All Other,DRUG ACTIVITY,2019-02-01,8
All Other,DRUG ACTIVITY,2019-03-01,3
All Other,DRUG ACTIVITY,2019-04-01,3
All Other,DRUG ACTIVITY,2019-05-01,4
All Other,DRUG ACTIVITY,2019-06-01,3
All Other,DRUG ACTIVITY,2019-07-01,4
All Other,DRUG ACTIVITY,2019-08-01,2
All Other,DRUG ACTIVITY,2019-09-01,5
All Other,DRUG ACTIVITY,2019-10-01,6
All Other,DRUG ACTIVITY,2019-11-01,2
All Other,DRUG ACTIVITY,2019-12-01,6
All Other,DRUG ACTIVITY,2020-01-01,4
All Other,DRUG ACTIVITY,2020-02-01,4
All Other,DRUG ACTIVITY,2020-03-01,5
All Other,DRUG ACTIVITY,2020-04-01,4
All Other,DRUG ACTIVITY,2020-05-01,1
All Other,DRUG ACTIVITY,2020-06-01,8
All Other,DRUG ACTIVITY,2020-07-01,4
All Other,DRUG ACTIVITY,2020-08-01,4
All Other,DRUG ACTIVITY,2020-09-01,4
All Other,DRUG ACTIVITY,2020-10-01,2
All Other,DRUG ACTIVITY,2020-11-01,8
All Other,DRUG ACTIVITY,2020-12-01,4
All Other,DRUG ACTIVITY,2021-01-01,7
All Other,DRUG ACTIVITY,2021-02-01,7
All Other,DRUG ACTIVITY,2021-03-01,5
All Other,DRUG ACTIVITY,2021-04-01,7
All Other,DRUG ACTIVITY,2021-05-01,1
All Other,DRUG ACTIVITY,2021-06-01,7
All Other,DRUG ACTIVITY,2021-07-01,6
All Other,DRUG ACTIVITY,2021-08-01,8
All Other,DRUG ACTIVITY,2021-09-01,7
All Other,DRUG ACTIVITY,2021-10-01,8
All Other,DRUG ACTIVITY,2021-11-01,5
All Other,DRUG ACTIVITY,2021-12-01,10
All Other,DRUG ACTIVITY,2022-01-01,7
All Other,DRUG ACTIVITY,2022-02-01,10
All Other,DRUG ACTIVITY,2022-03-01,12
All Other,DRUG ACTIVITY,2022-04-01,10
All Other,DRUG ACTIVITY,2022-05-01,7
All Other,DRUG ACTIVITY,2022-06-01,6
All Other,DRUG ACTIVITY,2022-07-01,1
All Other,DRUG ACTIVITY,2022-08-01,11
All Other,DRUG ACTIVITY,2022-09-01,5
All Other,DRUG ACTIVITY,2022-10-01,2
All Other,DRUG ACTIVITY,2023-01-01,1
All Other,DRUG ACTIVITY,2023-02-01,1
All Other,DRUGS - DRUG VIOLATIONS,2015-02-01,1
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-01-01,12
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-02-01,11
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-03-01,22
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-04-01,21
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-05-01,14
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-06-01,15
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-07-01,19
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-08-01,19
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-09-01,19
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-10-01,32
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-11-01,19
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2015-12-01,22
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-01-01,15
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-02-01,13
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-03-01,20
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-04-01,11
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-05-01,18
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-06-01,25
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-07-01,27
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-08-01,11
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-09-01,21
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-10-01,19
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-11-01,14
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2016-12-01,20
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-01-01,11
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-02-01,20
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-03-01,24
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-04-01,17
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-05-01,24
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-06-01,20
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-07-01,32
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-08-01,28
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-09-01,25
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-10-01,27
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-11-01,27
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2017-12-01,23
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-01-01,31
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-02-01,43
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-03-01,30
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-04-01,22
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-05-01,22
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-06-01,17
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-07-01,16
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-08-01,17
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-09-01,12
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-10-01,24
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-11-01,14
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2018-12-01,14
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-01-01,29
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-02-01,17
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-03-01,24
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-04-01,20
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-05-01,13
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-06-01,24
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-07-01,21
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-08-01,15
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-09-01,9
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-10-01,16
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-11-01,12
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2019-12-01,24
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-01-01,21
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-02-01,8
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-03-01,15
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-04-01,9
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-05-01,6
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-06-01,7
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-07-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-08-01,13
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-09-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-10-01,19
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-11-01,13
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2020-12-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-01-01,11
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-02-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-03-01,11
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-04-01,5
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-05-01,11
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-06-01,14
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-07-01,12
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-08-01,17
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-09-01,9
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-10-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-11-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2021-12-01,8
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-01-01,5
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-02-01,4
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-03-01,9
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-04-01,6
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-05-01,14
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-06-01,6
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-07-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-08-01,6
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-09-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-10-01,8
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-11-01,15
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2022-12-01,10
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2023-01-01,15
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2023-02-01,16
All Other,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),2023-03-01,3
All Other,DRUGS - DRUGS-MISD POSS,2015-02-01,1
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-01-01,5
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-02-01,6
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-03-01,7
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-04-01,16
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-05-01,9
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-06-01,8
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-07-01,9
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-08-01,10
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-09-01,8
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-10-01,17
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-11-01,11
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2015-12-01,13
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-01-01,3
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-02-01,4
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-03-01,11
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-04-01,9
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-05-01,8
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-06-01,19
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-07-01,15
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-08-01,9
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-09-01,10
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-10-01,10
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-11-01,9
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2016-12-01,14
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2017-01-01,8
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2017-02-01,13
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2017-03-01,17
All Other,DRUGS - EQUIP/PARAPHERNALIA - POSSESSING/CONCEALING EQUIPMEN,2017-04-01,14
